Age,Flight Distance,Ease of Online booking,Seat comfort,Inflight entertainment,Baggage handling,Checkin service,Gender,Customer Type,Type of Travel,satisfaction
57,789,1,3,4,1,3,1,1,1,0
44,602,3,3,3,4,3,0,0,1,0
53,526,4,5,4,4,4,1,0,1,1
44,472,4,1,1,4,4,0,0,0,0
14,451,5,2,2,5,4,0,0,0,1
54,3069,4,5,4,4,3,1,0,1,1
52,844,5,3,4,4,4,1,0,1,1
37,323,5,3,3,3,4,0,0,1,0
60,273,2,5,5,4,2,0,0,0,0
45,383,2,3,2,5,1,0,0,0,0
43,2441,4,3,3,3,2,1,0,1,0
21,1521,3,4,4,3,1,0,0,0,0
21,2611,3,3,3,4,3,1,0,1,0
14,462,1,5,2,2,2,1,0,0,0
54,1597,1,4,4,4,5,1,0,1,1
48,3418,3,5,3,4,5,1,0,1,1
33,1235,2,5,5,4,4,1,0,0,0
38,358,4,1,1,4,4,1,0,0,0
44,404,5,4,4,4,3,1,0,1,0
30,2777,1,5,3,2,5,1,0,1,1
49,1626,3,3,3,3,3,0,0,1,1
39,3537,3,5,4,4,5,1,0,1,1
62,391,2,5,5,5,2,1,1,1,0
16,238,2,4,4,4,2,0,1,1,0
26,647,3,3,3,3,4,0,0,0,0
35,1747,2,2,2,4,4,0,1,1,0
33,502,3,5,1,4,4,0,0,0,0
35,926,2,2,4,4,4,0,0,1,0
29,874,5,2,2,5,5,0,1,1,1
21,351,0,3,3,5,4,0,1,1,1
33,2329,1,2,5,5,2,1,0,1,1
7,283,4,5,5,4,4,0,0,0,0
69,369,3,1,1,4,4,0,0,0,0
41,588,3,4,4,3,2,1,0,0,0
19,429,3,4,4,4,1,1,0,0,0
57,2671,1,3,5,4,4,1,0,1,1
55,359,3,5,5,5,4,1,0,1,1
42,521,2,2,5,5,5,0,0,1,1
34,2353,4,4,2,2,4,1,0,1,1
28,1185,4,2,2,3,2,1,0,0,0
40,488,2,2,2,4,5,1,0,0,0
24,1346,4,1,1,5,3,0,0,0,0
27,650,2,4,4,4,4,0,0,0,0
26,86,2,2,2,4,5,0,0,0,0
35,425,2,3,1,1,3,1,0,1,0
28,1121,1,2,2,3,3,0,1,1,0
30,1069,5,4,4,5,3,1,0,1,1
55,357,5,4,4,4,3,0,0,1,1
45,562,5,3,2,2,4,1,0,1,0
8,562,2,3,3,5,3,0,0,0,0
43,1744,2,3,3,5,5,0,0,0,0
17,719,3,2,2,4,5,1,0,0,0
51,366,2,3,4,1,4,1,0,0,0
43,486,4,4,3,3,2,0,0,1,0
57,621,3,5,5,5,5,1,0,1,1
33,329,3,2,5,5,4,1,0,1,1
51,1873,3,4,3,3,3,1,0,1,1
22,1235,3,3,3,4,3,0,0,1,0
55,447,4,5,5,5,3,0,0,1,1
36,251,2,2,4,4,4,1,0,0,0
32,1546,5,4,4,3,3,1,0,1,0
65,846,4,4,5,4,5,0,0,0,0
29,959,2,3,3,4,5,1,0,0,0
63,645,4,3,3,3,2,1,0,1,0
50,441,2,2,2,4,3,1,1,1,0
41,1674,3,1,5,5,4,1,0,1,1
49,3864,1,5,4,4,4,1,0,1,1
49,224,4,4,5,5,2,1,0,1,1
28,2288,3,4,4,4,1,0,1,1,0
30,3665,1,4,4,5,4,1,0,1,1
31,1773,1,1,1,3,3,1,1,1,0
27,1028,3,3,3,2,5,0,1,1,0
54,825,5,5,4,4,5,1,0,1,1
49,929,2,5,3,3,5,1,0,0,0
72,3553,1,2,3,3,1,1,0,1,0
10,590,3,1,3,5,5,1,0,0,0
50,2593,1,4,5,5,4,0,0,1,1
54,3144,2,4,2,2,4,0,0,1,1
71,370,5,1,4,4,1,0,0,1,1
55,1276,2,4,5,2,5,1,0,0,0
49,1805,3,4,3,3,2,1,0,1,1
55,534,3,3,1,1,4,1,0,0,0
34,1542,4,4,4,4,5,0,0,1,1
47,420,2,2,2,3,3,1,1,1,0
39,452,2,2,3,3,4,0,0,1,0
28,1055,4,1,1,4,3,0,0,0,0
59,2368,5,4,5,5,3,1,0,1,1
23,594,4,3,3,4,5,0,1,1,1
60,2400,4,4,5,5,3,0,0,1,1
28,1007,5,5,5,3,5,1,1,1,1
11,749,3,3,3,5,5,0,0,0,0
29,1310,1,4,4,5,5,1,0,0,0
39,158,1,5,4,5,4,1,0,1,1
22,1400,3,5,5,1,1,0,0,1,1
43,1728,4,4,4,4,3,1,0,1,1
49,325,3,3,2,2,3,0,0,0,0
37,3270,4,5,5,5,5,1,0,1,1
33,642,3,5,5,3,5,0,1,1,0
25,733,4,2,2,4,4,1,0,1,0
23,547,5,4,4,4,3,0,1,1,0
35,261,3,4,4,3,2,0,0,0,0
46,181,4,5,2,3,3,0,0,0,1
25,991,3,4,4,4,5,1,0,0,0
57,3015,4,4,4,4,3,0,0,1,1
65,989,1,5,5,5,3,0,0,1,1
15,1754,0,4,4,4,4,1,1,1,1
22,399,4,4,4,3,2,1,0,1,1
46,486,4,5,5,5,4,0,0,1,1
29,937,1,3,2,3,4,1,1,1,0
26,589,3,3,3,5,5,0,0,0,0
37,1192,4,2,2,4,2,0,0,0,0
26,2040,5,4,4,5,4,0,0,1,1
30,986,3,3,3,2,3,1,0,0,0
7,214,4,3,3,5,4,1,0,0,0
22,637,2,4,4,4,2,0,0,1,0
40,1055,3,2,2,4,4,0,0,0,0
54,2927,2,5,4,4,4,0,0,1,1
29,488,2,1,1,3,3,0,1,1,0
36,399,2,4,4,5,3,1,1,1,0
33,134,2,1,1,4,3,0,0,1,0
35,102,4,1,1,2,4,1,1,1,0
53,323,1,5,5,5,5,0,0,1,1
42,391,2,2,2,5,3,1,1,1,0
22,802,2,3,3,4,1,1,1,1,0
42,377,2,4,4,4,5,1,0,1,1
59,157,4,5,2,3,1,0,0,0,1
41,270,2,5,1,3,5,1,0,0,0
44,353,3,4,4,5,4,0,0,0,0
52,2004,1,5,5,5,4,0,0,1,1
44,250,2,3,3,5,5,0,0,0,0
23,867,2,1,1,1,4,1,1,1,0
63,440,5,4,3,3,5,1,0,0,1
33,354,3,5,5,2,5,0,0,1,1
37,390,5,5,4,4,4,0,0,1,1
51,3923,5,5,5,5,4,0,0,1,1
56,3998,3,5,4,4,4,0,0,1,1
38,1303,3,3,3,3,4,1,0,1,0
51,449,2,4,1,1,4,1,0,1,0
17,972,1,3,3,5,3,1,0,0,0
46,2903,1,4,5,5,5,1,0,1,1
58,725,2,5,4,4,3,0,0,1,1
38,1823,4,2,2,3,3,0,0,0,0
33,491,0,3,3,1,5,0,0,0,1
34,187,1,2,4,5,3,0,0,0,0
67,1448,3,3,1,5,2,1,0,0,0
12,214,2,3,2,3,3,1,0,0,0
14,802,1,3,3,5,4,1,0,0,0
52,182,0,1,2,5,3,0,0,0,0
28,160,0,2,2,2,5,1,0,1,1
22,541,1,2,2,4,2,1,1,1,0
24,216,2,3,3,4,3,0,1,1,0
41,2795,2,3,2,2,1,1,0,1,0
28,1020,1,4,5,3,4,1,0,0,0
51,2766,5,4,4,4,5,0,0,1,1
36,1024,2,5,4,4,3,0,0,1,1
64,187,0,5,1,1,3,1,0,0,1
50,2220,5,5,4,4,4,1,0,1,1
40,235,3,5,4,4,5,0,0,1,1
26,550,3,5,5,4,4,1,0,1,1
21,226,3,1,1,4,3,1,1,1,0
37,184,0,5,2,3,2,0,1,1,0
47,468,1,5,4,4,3,0,0,1,1
54,2072,2,2,2,4,1,0,0,1,0
23,766,5,2,2,3,5,0,1,1,1
26,129,2,3,2,3,4,1,0,0,0
40,909,4,5,5,2,3,0,0,1,1
17,731,5,4,1,3,2,1,0,0,1
27,591,3,5,5,5,5,1,0,1,1
23,3302,2,1,2,4,1,0,0,0,0
37,304,1,2,2,3,4,1,0,1,0
51,929,1,5,2,1,4,1,0,0,0
55,390,1,3,5,3,1,0,0,0,0
34,157,4,4,4,5,1,1,0,1,1
19,226,4,4,4,5,4,0,0,0,0
44,192,2,4,4,5,4,0,0,1,1
47,528,1,2,5,5,2,1,0,1,1
44,2399,1,4,4,4,5,1,0,1,1
8,1911,3,3,3,4,5,0,0,0,0
49,261,2,4,2,2,1,0,0,1,0
43,383,2,4,4,4,3,0,0,1,1
29,1411,1,4,2,3,2,0,1,1,0
44,737,1,4,4,4,1,1,1,1,0
59,2645,3,4,3,3,5,1,0,1,1
14,147,2,1,1,4,3,1,0,0,0
20,201,2,1,5,3,1,0,1,1,0
59,1773,3,4,5,5,5,1,0,1,1
34,859,3,4,4,3,2,1,1,1,0
61,2528,4,2,1,1,3,0,0,1,0
48,834,4,3,3,2,1,0,0,0,0
44,1892,4,4,5,5,3,0,0,1,1
60,237,3,1,4,4,2,1,0,1,1
53,399,1,2,2,4,3,0,0,0,0
34,1587,4,2,1,1,2,0,0,1,0
30,1838,1,5,5,4,4,0,0,1,1
46,1147,3,3,2,2,3,1,0,0,0
23,140,0,2,2,1,2,0,0,0,0
29,2706,2,4,4,3,1,1,0,1,1
20,224,3,5,5,4,1,1,1,1,0
34,1142,2,5,3,3,3,1,0,0,0
62,145,1,4,4,3,1,0,0,0,0
24,391,3,4,4,4,2,1,0,0,0
36,785,1,4,2,2,2,1,0,1,1
57,495,2,2,2,4,2,0,1,1,0
60,2148,5,5,5,5,3,0,0,1,1
48,721,4,2,5,5,4,1,0,0,0
38,102,3,4,4,4,3,0,1,1,0
8,480,1,4,4,3,2,1,1,1,0
44,466,2,5,5,4,2,0,0,1,1
70,247,2,4,4,4,4,0,0,0,0
61,376,3,5,3,1,3,1,0,0,0
69,1972,4,3,4,4,4,1,0,1,0
31,2747,4,2,2,3,2,1,0,1,0
43,2014,5,4,5,5,5,1,0,1,1
51,1744,4,2,2,2,4,0,0,1,0
70,483,2,1,1,3,2,0,0,0,0
16,547,5,4,4,5,3,1,0,1,1
54,1111,1,4,4,5,4,0,0,0,0
41,237,0,1,2,5,4,0,0,0,0
44,2075,2,2,2,2,4,1,0,0,0
48,2625,1,4,4,4,5,1,0,1,1
41,444,3,4,4,4,5,1,0,0,0
30,710,3,4,3,2,1,1,1,1,0
40,2782,1,4,5,5,5,1,0,1,1
37,718,3,1,1,3,1,0,1,1,0
26,551,4,3,3,4,3,1,1,1,1
59,1464,1,4,4,4,3,0,0,1,1
27,3896,1,4,4,4,1,1,0,1,1
24,280,3,1,4,4,4,0,1,1,0
49,308,5,4,4,4,4,0,0,1,1
24,1476,5,5,5,3,5,1,0,1,1
68,272,1,4,4,2,2,0,0,0,0
31,846,4,3,3,3,4,0,0,1,0
56,3472,5,4,5,5,3,0,0,1,1
34,316,3,4,4,3,2,0,1,1,0
29,210,1,4,2,3,3,0,0,1,0
31,522,1,3,3,3,2,0,0,1,0
38,399,3,5,5,3,5,1,0,1,1
53,2704,5,4,4,4,5,0,0,1,1
32,304,3,2,3,4,3,0,0,0,0
30,1741,5,4,4,2,2,0,0,1,1
22,2168,3,1,1,3,1,0,0,1,0
17,604,5,2,5,5,4,0,0,0,1
61,1747,3,4,1,1,3,1,0,0,0
24,632,3,2,2,4,3,0,1,1,0
47,1796,1,5,2,2,4,0,0,1,1
36,446,4,2,2,4,3,1,0,0,0
30,2957,1,5,5,4,1,0,0,1,1
25,1197,3,5,5,5,3,1,1,1,0
50,366,3,5,2,2,4,1,0,1,1
23,626,3,2,2,3,3,1,0,1,0
42,1792,1,5,4,4,5,1,0,1,1
7,1062,2,4,4,4,3,0,0,0,0
25,691,4,5,5,3,4,1,1,1,0
46,2552,3,2,3,3,4,0,0,0,0
45,2452,4,4,5,5,4,1,0,1,1
15,925,2,1,2,3,3,0,1,1,0
33,919,3,4,4,4,5,0,0,1,1
48,1069,4,2,4,1,4,0,0,0,1
20,646,3,5,4,4,2,0,0,0,0
39,306,4,1,1,3,1,1,0,1,0
37,413,2,4,4,5,3,0,1,1,0
23,1266,1,2,2,4,5,1,1,1,0
52,545,4,5,3,3,3,1,0,0,1
18,223,2,4,5,5,4,0,0,0,0
40,1066,3,5,3,3,3,0,0,0,0
30,86,3,1,1,4,4,1,0,0,0
18,262,5,4,4,3,5,0,1,1,1
39,1751,4,5,5,5,3,0,0,1,1
49,2248,5,5,4,4,3,1,0,1,1
38,1979,0,4,4,3,4,1,0,1,0
39,332,2,3,5,3,3,0,1,1,0
25,2079,3,2,2,2,1,1,0,1,0
22,352,3,2,2,5,4,0,1,1,0
35,224,4,4,3,3,2,1,0,1,0
37,2664,4,4,4,4,4,1,0,1,1
57,258,3,5,5,1,3,0,0,0,0
67,101,3,4,2,2,3,1,0,0,0
53,295,5,4,4,4,5,1,0,1,1
63,453,0,4,4,4,5,0,1,1,1
31,1085,2,1,1,5,5,1,0,0,0
32,1190,3,3,3,4,1,1,0,1,0
51,3983,4,5,2,2,3,0,0,1,1
60,1076,2,5,5,2,4,0,0,1,1
59,1464,2,4,4,5,4,1,0,1,1
29,422,2,5,3,2,2,0,0,0,0
60,501,4,5,5,5,2,1,0,1,1
42,1587,3,5,5,3,3,1,1,1,0
35,710,4,2,2,5,4,0,1,1,0
55,3636,2,5,5,5,1,1,0,1,1
45,223,2,3,2,2,2,1,0,0,0
72,1332,1,2,2,3,2,0,1,1,0
36,409,4,2,2,3,1,0,0,1,0
24,3319,2,2,1,4,3,0,0,1,0
63,763,1,4,5,4,2,0,0,0,0
16,404,2,3,3,5,5,0,1,1,0
27,1237,5,3,4,4,3,0,0,0,1
43,612,3,1,1,3,4,0,0,0,0
48,1590,4,3,3,4,3,0,1,1,1
55,594,5,4,1,1,1,1,0,0,0
40,266,3,3,4,4,4,0,0,1,1
22,328,1,1,1,3,4,1,0,0,0
28,3630,1,4,4,4,3,0,0,1,0
46,2125,4,5,5,4,3,0,1,1,0
25,451,1,3,3,4,3,1,1,1,0
49,2957,2,5,2,2,1,1,0,1,1
47,1120,2,2,2,4,2,1,0,0,0
41,2046,5,4,2,2,3,1,0,1,1
54,1123,5,5,5,5,3,0,0,1,1
45,2455,2,4,5,5,4,0,0,1,1
36,462,2,2,2,3,3,0,1,1,0
36,802,3,3,3,5,3,0,1,1,0
9,226,4,4,4,3,1,0,0,0,0
38,328,4,2,2,4,4,1,1,1,1
27,631,2,5,5,5,4,0,0,1,1
34,190,1,3,3,2,3,0,0,0,0
69,239,4,5,1,1,5,1,0,0,0
41,2205,1,5,4,4,1,1,0,1,1
59,89,3,4,4,2,4,0,0,1,0
48,907,4,3,4,4,3,1,0,1,0
9,1379,3,3,3,4,3,1,0,0,0
40,3246,5,4,4,4,4,0,0,1,1
33,262,4,3,3,3,4,0,0,1,0
52,179,4,2,4,4,1,1,0,1,1
22,544,2,2,2,2,4,1,0,0,0
23,931,2,3,2,4,2,1,0,1,0
28,587,3,5,5,4,3,1,1,1,0
27,980,2,1,1,3,4,1,0,0,0
50,1431,5,5,4,4,5,0,0,1,1
56,302,4,5,5,5,4,1,0,1,1
59,425,3,4,4,4,3,1,0,0,0
19,793,2,1,1,4,1,1,0,0,0
59,2427,5,4,4,4,3,0,0,1,0
32,1464,2,4,4,4,5,0,0,1,1
41,261,4,4,4,2,5,1,0,1,1
31,1055,5,5,5,4,4,0,0,1,1
40,1337,2,5,4,4,3,1,0,1,1
34,306,2,2,2,4,1,1,1,1,0
37,228,2,2,5,5,4,1,0,1,1
18,341,2,4,4,5,3,1,0,0,0
54,2705,5,4,4,4,4,1,0,1,1
43,397,1,5,4,4,5,1,0,1,1
32,910,1,1,1,4,4,0,0,1,0
40,2330,3,4,4,4,4,0,0,1,1
54,285,5,4,4,4,4,0,0,1,1
34,1796,4,4,3,3,2,0,0,1,0
32,2432,4,3,3,1,4,0,0,1,1
32,1372,2,4,4,4,2,1,0,1,0
30,337,2,5,5,5,4,1,0,1,1
18,889,3,4,5,3,3,1,1,1,0
51,793,5,3,5,5,5,1,0,1,1
9,842,1,3,3,5,4,1,1,1,0
48,1440,3,2,2,2,3,1,0,0,0
59,214,3,3,4,4,2,1,0,0,0
41,1218,3,4,4,4,4,1,0,1,1
51,337,5,1,1,4,1,0,0,1,0
41,3494,1,5,4,5,5,0,0,1,1
54,2386,5,2,3,3,4,1,0,1,0
47,2134,1,5,5,5,3,1,0,1,1
11,935,5,4,4,1,4,1,0,0,1
21,1222,4,3,3,1,2,0,1,1,1
44,405,5,4,3,3,4,1,0,1,1
22,377,4,2,2,3,5,0,1,1,0
40,1542,3,3,3,4,5,0,0,0,0
44,2835,1,3,5,5,3,0,0,1,1
44,391,4,5,5,3,2,0,0,0,0
23,502,0,5,5,4,3,0,1,1,1
29,1372,3,5,5,4,4,1,0,1,1
57,1999,5,4,4,4,4,0,0,1,1
13,157,3,4,4,4,4,0,0,0,0
48,696,2,5,1,1,5,1,0,0,0
55,315,1,5,1,1,4,1,0,0,0
47,2106,5,2,5,5,1,1,0,1,0
31,859,3,4,4,1,3,1,0,1,1
42,1444,1,3,2,2,2,1,0,1,0
15,456,3,1,1,4,3,1,0,0,0
70,239,3,4,4,4,5,0,0,0,0
50,853,2,5,4,4,3,0,0,1,1
58,2479,2,4,5,5,4,0,0,1,1
32,1773,2,5,5,3,4,0,0,1,1
45,950,5,5,4,4,4,1,0,1,1
37,642,1,2,2,4,4,0,0,0,0
56,3026,3,4,5,5,5,1,0,1,1
24,1504,1,1,1,3,2,0,0,1,0
37,646,4,2,2,4,3,0,0,0,1
43,1440,1,4,2,4,3,1,0,0,0
37,404,1,3,3,3,2,0,1,1,0
28,861,3,2,2,5,4,0,1,1,0
32,192,3,4,4,3,3,0,0,1,0
34,405,2,4,4,4,3,0,1,1,0
37,323,5,3,3,3,3,0,0,1,1
24,602,4,4,4,4,2,1,1,1,0
16,1598,2,5,5,5,2,1,0,1,1
51,588,1,3,2,2,4,0,0,1,0
36,209,5,3,3,3,2,1,0,1,0
42,907,2,4,4,4,4,0,0,0,0
29,459,3,3,3,5,5,0,0,0,0
22,854,0,5,5,4,3,1,0,0,1
49,1511,1,4,4,4,4,0,0,1,1
11,912,1,5,5,4,4,0,0,0,0
50,643,4,4,4,4,5,0,0,1,1
28,2454,3,4,2,3,4,0,1,1,0
33,251,2,4,4,5,3,1,0,0,0
37,228,1,2,2,4,2,1,1,1,0
27,1190,1,5,5,5,5,1,0,1,1
23,954,3,3,5,1,2,1,0,1,1
50,419,4,3,3,4,1,0,1,1,0
54,1547,5,5,5,5,4,1,0,1,1
71,280,2,3,3,4,1,0,0,1,1
42,650,3,3,5,4,2,1,0,0,0
39,2369,3,4,4,4,4,1,0,1,1
37,373,1,1,2,3,1,0,0,0,0
22,589,2,4,4,4,3,0,1,1,0
39,414,5,4,5,5,4,0,0,0,1
46,522,2,3,3,4,5,0,0,0,0
36,354,2,1,1,2,1,0,1,1,0
64,366,3,1,1,1,3,0,0,0,0
35,965,5,1,4,4,5,1,0,1,1
67,479,3,1,1,1,1,1,0,0,0
36,404,3,3,2,2,1,0,0,1,0
55,1999,4,5,5,5,5,1,0,1,1
20,472,4,1,1,4,2,0,1,1,0
53,3632,1,5,5,5,5,1,0,1,1
48,1222,4,4,5,4,4,1,1,1,1
66,666,1,4,4,3,4,0,0,1,0
49,332,4,2,5,5,3,1,0,0,0
49,928,2,5,5,5,3,0,0,1,1
37,621,1,5,5,5,4,0,1,1,0
30,793,2,5,5,4,1,1,1,1,0
39,148,5,4,4,5,4,1,1,1,1
44,216,2,2,1,1,2,1,0,1,0
21,1279,3,4,4,3,3,1,1,1,0
21,328,2,2,2,4,4,1,0,0,0
59,338,4,4,5,5,1,0,0,1,1
44,2155,4,2,5,5,2,0,0,1,1
47,1911,2,4,4,4,4,0,0,1,1
41,680,2,4,4,1,1,0,0,0,0
47,386,3,5,4,4,5,1,0,0,0
14,1136,2,5,3,3,2,0,0,0,0
50,395,2,3,5,5,2,1,0,0,0
51,529,4,2,4,4,2,0,0,1,1
48,3673,5,4,4,4,4,0,0,1,1
12,588,5,1,1,5,4,1,0,0,1
10,177,3,3,3,4,3,1,0,0,0
52,416,2,1,4,3,1,1,0,0,0
39,590,1,4,4,4,4,0,0,1,1
16,867,5,3,5,5,3,0,0,0,1
21,733,1,4,4,5,5,1,0,1,1
34,2158,1,4,4,4,5,1,0,1,1
40,666,2,3,3,5,4,1,1,1,0
22,1277,5,1,5,5,1,1,1,1,1
53,181,2,1,3,3,2,1,0,0,0
34,372,2,5,4,4,5,1,0,0,0
68,265,4,5,5,2,2,0,0,0,0
22,493,3,2,2,2,5,1,1,1,0
42,480,2,2,2,3,1,0,0,0,0
62,549,4,5,3,3,3,1,0,0,0
40,2208,2,4,5,5,3,0,0,1,1
39,846,2,4,4,4,5,0,0,1,1
45,347,4,5,5,4,5,0,0,1,1
54,2588,3,3,5,5,2,1,0,1,1
33,679,2,1,1,5,3,1,0,0,0
42,642,2,5,1,1,5,1,0,0,0
44,354,3,5,5,4,3,1,1,1,0
41,531,5,4,1,1,2,0,0,1,0
42,547,4,4,3,3,4,0,0,1,1
17,299,3,1,1,5,3,0,0,0,0
58,1951,2,3,3,3,2,1,0,1,0
36,213,3,4,4,4,4,0,1,1,0
59,1121,4,3,3,2,4,0,0,1,0
18,1464,3,4,4,4,4,1,0,1,1
40,1699,1,4,4,4,2,0,0,1,0
42,817,4,3,3,3,4,1,0,1,0
52,1972,0,4,4,3,1,1,0,0,0
49,226,1,1,1,5,5,0,1,1,0
47,151,5,4,4,3,5,0,0,1,1
40,1734,5,4,3,3,4,1,0,1,1
60,1045,2,3,1,1,2,1,0,0,0
38,2740,3,4,5,5,4,0,0,1,1
26,236,2,1,1,4,1,1,1,1,0
25,1009,4,5,5,5,4,1,0,1,1
44,1340,3,4,4,4,3,0,0,1,1
43,2556,5,3,3,3,1,0,0,1,0
58,100,2,5,5,5,5,1,0,0,0
40,2029,2,2,4,4,4,1,0,1,1
48,284,4,1,1,5,5,0,0,0,0
52,3132,5,5,4,4,5,0,0,1,1
46,867,4,2,4,4,2,1,0,0,0
51,2752,1,4,4,4,3,1,0,1,1
13,163,0,1,1,3,1,0,0,0,0
21,1023,2,3,1,3,3,1,1,1,0
45,447,1,2,2,5,3,0,0,0,0
36,590,1,3,3,4,1,1,0,1,0
23,621,2,2,2,4,5,1,1,1,0
51,414,4,3,2,2,3,1,0,0,0
38,1428,3,2,4,4,3,1,0,1,1
68,376,4,4,2,2,3,1,0,1,0
39,432,2,4,5,5,5,0,0,1,1
36,359,2,5,5,5,5,1,0,1,1
20,2342,3,3,3,4,2,0,0,1,1
55,89,2,3,3,4,3,0,1,1,1
19,948,3,4,5,3,5,0,0,0,0
58,1136,5,5,5,5,4,1,0,1,1
17,1788,3,5,5,2,3,0,1,1,1
61,109,1,4,4,4,5,0,0,0,0
43,2641,4,5,4,4,5,1,0,1,1
54,484,1,3,2,2,1,1,0,0,0
60,442,2,4,3,3,3,0,0,1,1
49,342,0,4,4,4,5,1,0,1,1
26,1055,3,3,2,5,5,1,1,1,0
39,189,1,2,2,5,4,0,1,1,0
60,1087,2,4,5,5,5,1,0,0,0
44,1695,2,3,2,2,1,1,0,1,0
36,110,2,3,3,5,4,0,1,1,0
49,895,2,3,3,1,2,0,0,1,0
44,3350,3,4,5,5,5,0,0,1,1
39,1042,2,4,5,1,4,1,1,1,0
57,1123,4,5,1,1,3,1,0,0,0
51,1542,4,5,3,3,5,0,0,1,1
72,2083,5,3,1,4,1,1,0,1,0
57,3363,1,4,2,2,4,1,0,1,0
18,678,4,2,2,4,2,0,1,1,0
24,3377,1,4,4,1,2,1,0,1,1
27,756,3,5,5,4,5,0,0,0,0
42,627,2,3,2,2,4,1,0,1,0
61,2425,3,2,2,4,4,0,0,0,0
66,531,4,4,4,4,4,0,0,0,1
33,406,4,1,1,3,1,1,0,0,0
26,1674,2,5,5,2,3,0,0,0,0
27,349,4,4,4,5,3,1,0,0,0
77,3379,3,4,2,4,3,0,0,1,0
46,2230,2,4,2,2,5,1,0,1,1
55,641,2,1,1,4,4,0,0,0,0
32,373,1,5,2,5,4,1,0,0,0
31,1208,3,1,4,2,1,0,0,0,0
22,101,4,5,5,5,2,1,1,1,1
47,980,2,5,5,5,3,1,0,0,0
50,1555,0,5,5,5,4,0,0,1,1
47,406,2,5,5,4,5,0,1,1,0
7,338,4,4,4,5,4,1,0,0,0
29,2036,1,5,5,5,4,0,0,1,1
37,522,3,5,5,3,4,0,0,1,1
34,1999,3,4,4,4,4,0,0,0,0
8,979,2,3,3,4,3,1,0,0,0
28,1123,5,4,4,4,1,1,0,1,1
29,936,4,3,3,4,4,1,0,1,0
36,462,3,4,5,5,4,0,0,1,1
48,1892,1,4,3,3,5,0,0,1,1
49,937,2,3,3,3,5,1,0,0,0
44,1607,2,4,3,1,1,1,0,1,0
25,2845,4,1,1,4,5,1,1,1,1
49,2556,1,5,4,4,3,0,0,1,1
40,765,2,4,5,5,4,0,0,0,0
24,406,2,1,4,4,4,1,0,0,0
49,787,4,4,4,4,4,0,0,1,1
7,679,1,2,2,3,4,1,0,0,0
15,2454,1,3,3,4,1,1,0,0,0
60,991,2,4,3,3,3,1,0,0,0
41,2387,2,4,5,5,4,0,0,1,1
52,192,1,2,5,5,1,1,0,1,1
56,1035,2,5,5,5,4,1,0,1,1
51,270,3,5,1,4,4,1,0,0,0
64,1591,5,4,5,5,3,1,0,1,1
26,3797,2,5,5,5,3,0,0,1,1
47,1622,3,4,2,2,4,1,0,1,1
55,3784,3,5,4,4,3,0,0,1,1
26,871,5,3,5,3,1,0,0,1,1
35,589,2,1,1,4,4,1,1,1,0
11,429,2,1,1,3,1,1,0,0,0
22,821,3,5,5,4,2,0,1,1,0
43,719,4,4,4,4,3,1,1,1,0
48,1763,3,4,4,4,5,0,0,1,1
45,1464,1,5,5,5,3,1,0,1,1
41,157,5,5,5,5,4,0,0,1,1
45,1028,2,2,2,3,3,0,0,1,0
17,2706,2,1,1,3,1,0,0,1,0
21,101,2,3,2,3,4,0,0,1,0
61,377,3,2,2,4,4,0,0,1,0
35,1076,1,5,5,5,5,1,0,0,0
10,746,2,1,1,5,4,1,0,0,0
59,2649,5,4,5,5,4,1,0,1,1
26,187,2,1,1,4,3,0,0,0,0
50,1747,2,2,1,1,3,0,0,1,0
30,2306,3,1,2,4,4,1,0,0,0
23,967,2,4,4,4,4,1,1,1,0
45,129,2,5,3,3,5,1,0,0,0
49,224,2,2,5,5,5,1,0,1,1
58,316,1,4,5,5,5,0,0,1,1
44,377,4,3,3,3,2,0,0,1,0
54,2837,4,4,5,5,4,1,0,1,1
51,666,4,3,5,4,1,0,0,0,1
30,1747,3,1,1,2,2,0,0,1,0
43,272,3,4,4,4,3,1,0,1,1
28,872,3,3,3,4,2,1,0,1,0
53,2317,1,4,5,5,3,0,0,1,1
20,1620,1,5,5,3,1,0,0,0,0
29,431,3,1,1,2,2,0,0,0,0
43,3172,3,5,4,5,4,1,0,1,1
22,695,4,1,3,5,5,0,1,1,1
40,460,3,2,2,5,4,0,0,0,0
39,936,5,5,4,4,4,0,0,1,1
50,690,1,3,3,2,5,0,0,1,1
62,622,1,5,5,4,4,0,0,0,0
38,1048,5,3,3,4,1,1,0,1,1
44,1068,2,2,2,3,4,0,0,1,0
52,1750,3,5,4,4,5,1,0,1,1
30,432,2,3,3,5,4,1,1,1,0
33,639,3,4,4,4,3,0,0,0,0
45,3346,4,4,3,3,4,0,0,1,1
27,140,2,3,5,2,4,0,1,1,0
28,563,4,3,3,5,3,1,0,0,0
37,1521,5,4,4,4,5,1,0,0,1
41,2948,2,4,4,3,4,1,0,1,1
12,550,2,2,2,3,1,0,0,0,0
39,2063,0,5,3,3,3,0,0,1,1
34,366,2,5,5,4,4,1,1,1,0
47,273,5,3,4,4,4,1,0,1,1
20,2422,2,5,5,4,3,0,0,0,0
37,651,2,4,5,5,3,1,0,1,1
9,2764,3,5,5,5,4,1,0,1,1
39,3081,4,4,5,5,4,0,0,1,1
23,1076,2,4,5,5,1,1,0,1,1
